No.,Time,Source,Destination,Protocol,Length,Info,Frame Type,Frame Control Field
220,31.938282,00:11:7d:04:bb:ca:32:a3,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
221,31.989786,00:11:7d:04:bb:ca:32:a3,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
222,31.994877,00:30:66:13:a5:f6:e6:87,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
223,32.048689,00:30:66:13:a5:f6:e6:87,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
224,32.054753,00:0d:6f:4c:28:20:80:2c,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
225,32.105259,00:0d:6f:4c:28:20:80:2c,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
226,32.110256,00:04:a3:e4:61:33:e8:b5,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
227,32.162138,00:04:a3:e4:61:33:e8:b5,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
228,32.167135,00:a0:50:53:e3:d4:8c:37,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
229,32.218388,00:a0:50:53:e3:d4:8c:37,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
230,32.223627,00:30:66:82:cd:da:17:08,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
231,32.275379,00:30:66:82:cd:da:17:08,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
232,32.280378,00:04:9f:ab:c6:02:8d:60,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
233,32.331776,00:04:9f:ab:c6:02:8d:60,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
234,32.336878,00:04:a3:df:45:05:ff:f5,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
235,32.388428,00:04:a3:df:45:05:ff:f5,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
236,32.393375,00:21:ed:14:58:07:b9:04,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
237,32.444906,00:21:ed:14:58:07:b9:04,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
238,32.449892,00:0b:57:fb:d2:3b:8c:42,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
239,32.501439,00:0b:57:fb:d2:3b:8c:42,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
240,32.50648,00:11:7d:ab:93:89:a7:58,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
241,32.558183,00:11:7d:ab:93:89:a7:58,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
242,32.563262,00:a0:50:be:6b:30:21:39,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
243,32.615025,00:a0:50:be:6b:30:21:39,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
244,32.62,00:04:9f:12:3e:de:68:53,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
245,32.671374,00:04:9f:12:3e:de:68:53,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
246,32.676383,00:0d:6f:80:60:ef:92:b8,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
247,32.728267,00:0d:6f:80:60:ef:92:b8,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
248,32.73339,00:0d:6f:4f:d2:5c:4b:14,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
249,32.784875,00:0d:6f:4f:d2:5c:4b:14,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
250,32.789747,00:04:25:a8:0b:35:5d:90,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
251,32.841301,00:04:25:a8:0b:35:5d:90,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
252,32.846306,00:0d:6f:68:6c:2b:ca:34,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
253,32.898067,00:0d:6f:68:6c:2b:ca:34,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
254,32.903035,00:12:4b:a7:92:5b:17:8b,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
255,32.954648,00:12:4b:a7:92:5b:17:8b,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
256,32.959683,00:0d:6f:d5:72:2e:86:47,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
257,33.011063,00:0d:6f:d5:72:2e:86:47,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
258,33.016096,00:0b:57:39:48:85:f1:9b,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
259,33.067472,00:0b:57:39:48:85:f1:9b,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
260,33.072285,00:0d:6f:0d:bb:44:2e:9f,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
261,33.124057,00:0d:6f:0d:bb:44:2e:9f,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
262,33.128918,00:13:a2:ce:9e:d3:03:a5,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
263,33.180415,00:13:a2:ce:9e:d3:03:a5,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
264,33.185429,00:0d:6f:bb:8c:ca:37:fe,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
265,33.236866,00:0d:6f:bb:8c:ca:37:fe,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
266,33.241916,00:a0:50:46:6b:26:78:27,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
267,33.293636,00:a0:50:46:6b:26:78:27,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
268,33.298664,00:13:a2:e5:d6:bc:14:6e,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
269,33.350524,00:13:a2:e5:d6:bc:14:6e,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
270,33.355536,00:13:a2:87:f0:9b:fc:e0,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
271,33.407162,00:13:a2:87:f0:9b:fc:e0,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
272,33.412142,00:21:ed:59:e0:6b:c2:c6,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
273,33.4638,00:21:ed:59:e0:6b:c2:c6,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
274,33.468783,00:21:ed:e2:64:a8:ca:48,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
275,33.520186,00:21:ed:e2:64:a8:ca:48,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
276,33.524844,00:0b:57:01:67:13:85:9d,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
277,33.576453,00:0b:57:01:67:13:85:9d,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
278,33.581392,00:13:a2:cb:c7:33:62:4f,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
279,33.633058,00:13:a2:cb:c7:33:62:4f,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
280,33.637947,00:30:66:cc:19:8c:b0:a4,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
281,33.689515,00:30:66:cc:19:8c:b0:a4,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
282,33.694487,00:a0:50:9d:e1:0f:76:29,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
283,33.746266,00:a0:50:9d:e1:0f:76:29,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
284,33.751246,00:04:9f:94:2b:f6:b6:82,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
285,33.802881,00:04:9f:94:2b:f6:b6:82,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
286,33.80799,00:12:4b:e3:cb:43:bc:ac,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
287,33.859502,00:12:4b:e3:cb:43:bc:ac,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
288,33.864486,00:21:ed:bb:46:94:0c:a2,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
289,33.916293,00:21:ed:bb:46:94:0c:a2,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
290,33.921108,00:13:a2:88:56:44:58:04,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
291,33.953915,fe80::ff:fe00:6e,::3131:2c32:342e:3030,IPv6,48,IPv6 no next header,0x00000001,0x00008861
292,33.954229,,,IEEE 802.15.4,5,Ack,0x00000002,0x00000002
293,33.972617,00:13:a2:88:56:44:58:04,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
294,33.977609,00:0d:6f:1b:22:4b:ce:89,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
295,34.029487,00:0d:6f:1b:22:4b:ce:89,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
296,34.034401,00:a0:50:b7:f5:cd:8a:a8,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
297,34.085791,00:a0:50:b7:f5:cd:8a:a8,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
298,34.090736,00:04:9f:f1:3c:8d:61:10,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
299,34.142485,00:04:9f:f1:3c:8d:61:10,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
300,34.147486,00:11:7d:48:93:c2:34:7e,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
301,34.199243,00:11:7d:48:93:c2:34:7e,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
302,34.204361,00:04:25:30:5d:bd:3c:26,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
303,34.255986,00:04:25:30:5d:bd:3c:26,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
304,34.260985,00:12:4b:3c:88:e2:94:80,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
305,34.312775,00:12:4b:3c:88:e2:94:80,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
306,34.317689,00:11:7d:49:fe:90:dd:5c,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
307,34.369909,00:11:7d:49:fe:90:dd:5c,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
308,34.374899,00:0b:57:f8:3e:61:78:74,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
309,34.426633,00:0b:57:f8:3e:61:78:74,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
310,34.431606,00:12:4b:a3:88:4f:22:50,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
311,34.483417,00:12:4b:a3:88:4f:22:50,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
312,34.488361,00:a0:50:6f:dc:e5:70:1f,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
313,34.540027,00:a0:50:6f:dc:e5:70:1f,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
314,34.544961,00:0d:6f:d1:29:5f:2a:1a,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
315,34.596832,00:0d:6f:d1:29:5f:2a:1a,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
316,34.601622,00:0b:57:84:2a:3e:f7:21,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
317,34.653155,00:0b:57:84:2a:3e:f7:21,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
318,34.658152,00:0d:6f:02:e3:5f:e8:da,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
319,34.709761,00:0d:6f:02:e3:5f:e8:da,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
320,34.714916,00:0b:57:89:b2:a4:85:33,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
321,34.766397,00:0b:57:89:b2:a4:85:33,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
322,34.771521,00:0b:57:12:d9:c2:33:6e,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
323,34.823299,00:0b:57:12:d9:c2:33:6e,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
324,34.828257,00:04:a3:e1:b1:18:73:6a,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
325,34.879724,00:04:a3:e1:b1:18:73:6a,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
326,34.884618,00:13:a2:35:f1:9a:77:c0,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
327,34.935877,00:13:a2:35:f1:9a:77:c0,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
328,34.941022,00:0b:57:06:fe:88:2a:34,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
329,34.992608,00:0b:57:06:fe:88:2a:34,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
330,34.99761,00:13:a2:74:8f:1a:b4:c4,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
331,35.049103,00:13:a2:74:8f:1a:b4:c4,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
332,35.054128,00:0d:6f:27:e8:e1:c0:d0,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
333,35.105649,00:0d:6f:27:e8:e1:c0:d0,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
334,35.110597,00:11:7d:d8:0c:ee:dc:ed,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
335,35.162221,00:11:7d:d8:0c:ee:dc:ed,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
336,35.167472,00:a0:50:97:b5:dd:aa:17,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
337,35.2189,00:a0:50:97:b5:dd:aa:17,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
338,35.223849,00:04:9f:8f:a6:db:31:23,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
339,35.275625,00:04:9f:8f:a6:db:31:23,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
340,35.280599,00:a0:50:92:e1:f2:7f:d5,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
341,35.332228,00:a0:50:92:e1:f2:7f:d5,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
342,35.33724,00:0d:6f:3d:d5:28:21:fd,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
343,35.388757,00:0d:6f:3d:d5:28:21:fd,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
344,35.393873,00:0d:6f:d9:02:d7:48:73,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
345,35.445265,00:0d:6f:d9:02:d7:48:73,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
346,35.450257,00:30:66:d3:1c:f4:4b:9c,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
347,35.501658,00:30:66:d3:1c:f4:4b:9c,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
348,35.506651,00:0b:57:62:46:8c:7a:de,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
349,35.558231,00:0b:57:62:46:8c:7a:de,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
350,35.563203,00:04:a3:bb:c1:e7:06:ea,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
351,35.615052,00:04:a3:bb:c1:e7:06:ea,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
352,35.620009,00:04:a3:d3:12:ad:6b:83,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
353,35.671394,00:04:a3:d3:12:ad:6b:83,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
354,35.676246,00:a0:50:bb:88:6e:55:70,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
355,35.727765,00:a0:50:bb:88:6e:55:70,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
356,35.732776,00:12:4b:8d:1d:a9:04:5a,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
357,35.78497,00:12:4b:8d:1d:a9:04:5a,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
358,35.789968,00:13:a2:fc:26:a8:61:df,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
359,35.841602,00:13:a2:fc:26:a8:61:df,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
360,35.846761,00:12:4b:d4:7b:59:ed:e7,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
361,35.898243,00:12:4b:d4:7b:59:ed:e7,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
362,35.903235,00:11:7d:3a:7a:72:8c:e6,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
363,35.954726,00:11:7d:3a:7a:72:8c:e6,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
364,35.959723,00:12:4b:da:ce:a7:b4:4a,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
365,36.011001,00:12:4b:da:ce:a7:b4:4a,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
366,36.016092,00:0d:6f:3f:53:d9:19:fe,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
367,36.067493,00:0d:6f:3f:53:d9:19:fe,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
368,36.072365,00:0b:57:64:13:cc:e6:13,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
369,36.123921,00:0b:57:64:13:cc:e6:13,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
370,36.128714,00:0b:57:07:e5:6a:85:fd,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
371,36.180415,00:0b:57:07:e5:6a:85:fd,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
372,36.185271,00:12:4b:27:cb:18:10:52,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
373,36.229596,fe80::ff:fe00:6e,::3131:2c32:352e:3030,IPv6,48,IPv6 no next header,0x00000001,0x00008861
374,36.229936,,,IEEE 802.15.4,5,Ack,0x00000002,0x00000002
375,36.236878,00:12:4b:27:cb:18:10:52,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
376,36.241712,00:0d:6f:d4:49:0d:b6:f2,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
377,36.293593,00:0d:6f:d4:49:0d:b6:f2,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
378,36.298497,00:04:25:a3:6d:e1:9c:a6,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
379,36.350285,00:04:25:a3:6d:e1:9c:a6,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
380,36.355221,00:04:25:ab:3f:68:cb:d2,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
381,36.406738,00:04:25:ab:3f:68:cb:d2,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
382,36.411711,00:a0:50:eb:30:f7:3f:80,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
383,36.462979,00:a0:50:eb:30:f7:3f:80,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
384,36.467963,00:04:a3:7b:c0:70:d3:27,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
385,36.519392,00:04:a3:7b:c0:70:d3:27,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
386,36.524361,00:0d:6f:d7:12:3b:f8:26,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
387,36.57612,00:0d:6f:d7:12:3b:f8:26,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
388,36.581607,00:04:a3:d0:d8:18:68:cf,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
389,36.632843,00:04:a3:d0:d8:18:68:cf,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
390,36.637823,00:04:9f:7e:d8:fe:28:17,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
391,36.689531,00:04:9f:7e:d8:fe:28:17,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
392,36.694323,00:04:9f:26:30:1b:e7:d0,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
393,36.74627,00:04:9f:26:30:1b:e7:d0,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
394,36.751212,00:04:a3:7f:00:d9:9d:75,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
395,36.804144,00:04:a3:7f:00:d9:9d:75,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
396,36.807586,00:04:9f:7b:38:d6:56:f9,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
397,36.858963,00:04:9f:7b:38:d6:56:f9,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
398,36.864208,00:04:9f:17:20:97:6e:7d,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
399,36.916008,00:04:9f:17:20:97:6e:7d,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
400,36.920958,00:11:7d:ed:b7:25:3b:e1,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
401,36.972758,00:11:7d:ed:b7:25:3b:e1,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
402,36.977708,00:0d:6f:03:13:b1:4c:f3,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
403,37.029234,00:0d:6f:03:13:b1:4c:f3,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
404,37.034252,00:21:ed:ae:d4:30:a2:78,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
405,37.085332,00:21:ed:ae:d4:30:a2:78,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
406,37.090313,00:0d:6f:a8:8f:3e:9f:b7,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
407,37.142151,00:0d:6f:a8:8f:3e:9f:b7,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
408,37.147213,00:13:a2:87:f9:f9:33:81,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
409,37.198776,00:13:a2:87:f9:f9:33:81,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
410,37.203875,00:04:a3:4a:c0:3e:33:b6,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
411,37.25539,00:04:a3:4a:c0:3e:33:b6,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
412,37.260196,00:04:25:81:99:0f:a8:01,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
413,37.311879,00:04:25:81:99:0f:a8:01,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
414,37.31682,00:04:9f:aa:b8:93:16:5c,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
415,37.368119,00:04:9f:aa:b8:93:16:5c,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
416,37.37301,00:0d:6f:53:43:ff:87:19,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
417,37.424938,00:0d:6f:53:43:ff:87:19,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
418,37.429841,00:12:4b:42:98:67:4e:c8,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
419,37.481218,00:12:4b:42:98:67:4e:c8,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
420,37.486333,00:21:ed:68:75:4d:41:78,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
421,37.537804,00:21:ed:68:75:4d:41:78,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
422,37.542687,00:0b:57:d9:ae:f4:33:46,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
423,37.594246,00:0b:57:d9:ae:f4:33:46,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
424,37.599307,00:0b:57:e3:d4:b1:f5:c1,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
425,37.651623,00:0b:57:e3:d4:b1:f5:c1,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
426,37.656727,00:30:66:a3:5e:85:a1:53,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
427,37.708491,00:30:66:a3:5e:85:a1:53,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
428,37.713477,00:0b:57:18:59:e0:66:0f,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
429,37.765396,00:0b:57:18:59:e0:66:0f,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
430,37.770225,00:0d:6f:a7:85:21:5b:c7,0x0000,IEEE 802.15.4,22,"Association Request, FFD",0x00000003,0x0000c823
431,37.821706,00:0d:6f:a7:85:21:5b:c7,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
432,37.826819,00:0d:6f:20:32:01:e0:b9,0x0000,IEEE 802.15.4,22,"Association Request, RFD",0x00000003,0x0000c823
433,37.878446,00:0d:6f:20:32:01:e0:b9,0x0000,IEEE 802.15.4,18,Data Request,0x00000003,0x0000c863
